9411347	9305254
9411347	9306320
9411347	9401217
9411347	9401291
9411347	9404234
9507405	9401256
9507405	9503411
111292	5037
111292	9210219
111292	9801271
111292	9810553
111292	9908224
111292	9909459
9401222	9209205
9401222	9304255
9409331	9203206
9409331	9308275
9409331	9311281
9606450	9308295
9606450	9403229
9904343	9606309
9806264	9503221
9806264	9604446
9806264	9606399
9806264	9610331
9806264	9708459
9806264	9806249
205055	6067
205055	7167
205055	110174
205055	9602315
210086	1204
210086	3205
210086	3206
210086	6136
210086	9402278
210086	9411239
210086	9511378
210086	9602424
210086	9703317
210086	9705391
210086	9707451
210086	9804428
210086	9809355
210086	9809356
210086	9809357
210086	9903476
210086	9910315
9804457	9607301
9804457	9612225
9804457	9706287
9310274	9206205
9310274	9303241
9409360	9302210
9409360	9302314
9409360	9305275
9409360	9308234
9409360	9308310
9409360	9312215
9606352	9207228
9606352	9602385
9601251	9304240
9601251	9409380
9601251	9505322
301215	4043
301215	204135
301215	204192
301215	210034
301215	211331
301215	9506380
107210	4211
107210	8279
107210	10032
107210	9309284
107210	9406342
107210	9505387
107210	9508262
107210	9606344
107210	9608385
209318	11209
209318	203236
301225	103030
301225	107105
301225	111275
301225	203016
301225	212362
301225	9207246
301225	9402213
301225	9407350
301225	9607303
301225	9801245
301225	9805420
301225	9807408
301225	9910305
9803499	9301273
9803499	9302206
9803499	9304257
9803499	9309283
9803499	9404282
9803499	9406421
9803499	9408404
9803499	9412393
9803499	9501295
9803499	9502293
9803499	9504327
9803499	9506260
9803499	9507280
9803499	9507329
9803499	9509204
9803499	9511462
9803499	9512380
9803499	9604336
9803499	9606217
9803499	9607274
9803499	9610357
9803499	9612446
9803499	9701396
9803499	9705356
9803499	9705453
9803499	9708220
9803499	9709486
9509264	9406252
9509264	9406382
9308305	9302266
9409441	9211248
9409441	9307330
9409441	9406320
9290	8105
9290	9203206
9290	9205230
9290	9209285
9290	9212318
9290	9308334
9290	9402241
9290	9503481
9290	9505359
9290	9505385
9290	9511221
9290	9602326
9290	9609342
9290	9703409
9290	9806338
9290	9908257
9290	9911333
9806338	9410360
9806338	9501375
9806338	9511412
9806338	9709415
9806338	9803216
9807285	9507453
9807285	9704273
9807285	9707423
9807285	9711514
9807285	9712212
9807285	9801212
9807285	9802358
9807285	9803380
9807285	9806213
9807285	9807269
12243	12218
12243	9304240
12243	9306256
12243	9501379
12243	9504426
12243	9708310
12243	9708416
12243	9908409
4022	2198
4022	9407399
4022	9411409
4022	9503222
4022	9508386
4022	9601371
4022	9605281
4022	9608322
4022	9612226
4022	9804212
4022	9806404
4022	9903536
4022	9905566
4022	9906536
4022	9912547
9605402	9411421
201124	9310300
201124	9501213
201124	9507347
201124	9509344
9409271	9305269
9808373	9302249
9808373	9504349
9808373	9508325
9808373	9604366
9808373	9606263
9808373	9606358
9808373	9612309
9808373	9612325
9808373	9702235
9808373	9703348
9808373	9704383
9808373	9705433
9808373	9708241
9808373	9709205
9808373	9710334
9808373	9711392
9808373	9711460
9808373	9712434
9808373	9712533
9808373	9803408
9808373	9806227
9808373	9806435
9808373	9806493
9808373	9806511
9808373	9807541
9906380	9512442
9906380	9603267
9906380	9611449
9906380	9701390
9906380	9703319
9906380	9802429
9906380	9808283
212220	3238
212220	4139
212220	4262
212220	6136
212220	6250
212220	8046
212220	9144
212220	9149
212220	11089
212220	105292
212220	108037
212220	110121
212220	112126
212220	201071
212220	203069
212220	204225
212220	205239
212220	205259
212220	207026
212220	208078
212220	208101
212220	208159
212220	210314
212220	9310212
212220	9408213
212220	9512380
212220	9601360
212220	9604387
212220	9607389
212220	9609512
212220	9610323
212220	9803366
212220	9804294
212220	9807377
212220	9810307
212220	9810336
212220	9906286
212220	9908246
212220	9909476
212220	9911245
212220	9911304
9506458	9306235
9506458	9411247
9506458	9505227
105313	8282
105313	9306210
105313	9306294
105313	9403320
105313	9406214
105313	9704262
105313	9910344
105313	9911494
210315	1169
210315	2134
210315	2238
210315	8127
210315	10338
210315	101262
210315	106315
210315	108245
210315	201219
210315	203056
210315	206024
210315	208014
210315	209326
210315	210108
210315	9302272
210315	9303309
210315	9305248
210315	9409375
210315	9503443
210315	9602234
210315	9603205
210315	9710313
210315	9711441
210315	9806351
210315	9806488
210315	9902270
210315	9903211
210315	9903229
210315	9911295
211203	105264
211203	111301
211203	9310253
211203	9401310
211203	9506436
211203	9507343
211203	9712370
211203	9807422
211203	9810529
211202	7198
211202	202008
207117	3180
207117	6032
207117	108059
207117	111245
207117	202198
207117	202233
207117	203031
207117	204071
207117	204092
207117	205227
207117	9302210
207117	9609511
207117	9701231
207117	9707409
207117	9710401
207117	9803297
207117	9805373
207117	9810457
207117	9901389
207117	9902371
207117	9903402
9407256	9211311
9407256	9303305
9407256	9308226
9407256	9308308
9407256	9308337
9407256	9308371
9407256	9404282
103073	2300
103073	6061
103073	7069
103073	7323
103073	10332
103073	12015
103073	101129
103073	9410280
103073	9508233
103073	9609388
103073	9705257
103073	9706525
103073	9904441
103073	9906293
103073	9908269
103073	9909348
1331	1005
1331	9409270
1331	9712515
1331	9810279
1331	9912291
1331	9912324
301236	4094
301236	111044
301236	201296
301236	204004
301236	206057
301236	208038
301236	209073
301236	212027
301236	9310379
301236	9503290
301236	9606314
301236	9608434
301236	9711485
301236	9808426
301236	9903354
212027	111044
212027	201296
212027	204004
212027	206057
212027	208038
212027	209073
212027	9503290
212027	9510232
212027	9711485
212027	9808426
212027	9903354
9212231	9207228
301116	7298
301116	210360
301116	9506461
301116	9511337
301116	9606231
301116	9609279
301116	9611244
301116	9703450
301116	9705341
301116	9712394
301116	9806486
301116	9808400
301116	9811237
301116	9901411
301116	9903282
301116	9908288
9710378	9406274
9710378	9407347
9710378	9508347
9710378	9510262
9710378	9708243
9710378	9709213
9710378	9710266
9601253	9505361
9408335	9205245
9408335	9208240
9408335	9301237
9408335	9303273
9408335	9306291
207017	4215
207017	6290
207017	101319
207017	110088
207017	9508325
207017	9809530
12380	2195
12380	9603249
12380	9604317
12380	9609381
12380	9809539
12380	9905372
12380	9906205
9806237	9207214
9806237	9304225
9806237	9307247
9806237	9308226
9806237	9308246
9806237	9308262
9806237	9308287
9806237	9309272
9806237	9311325
9806237	9312311
9806237	9312359
9806237	9401246
9806237	9405270
9806237	9409287
9806237	9412324
9806237	9503486
9806237	9506201
9806237	9509414
9806237	9511454
9806237	9512225
9806237	9602353
9806237	9603314
9806237	9702300
9806237	9703437
9806237	9705235
9806237	9706520
9806237	9710216
9806237	9711248
9806237	9711268
9806237	9803227
9806237	9804416
9806237	9805252
9809581	9510319
9809581	9708488
210079	5318
210079	12212
210079	107295
210079	210045
210079	9610265
210079	9704378
210079	9709408
210079	9711227
210079	9802409
210079	9810275
210079	9812269
210079	9905372
9608284	9402360
9608284	9412265
9608284	9412273
9608284	9502386
9608284	9506358
9608284	9509432
9608284	9604363
9501309	9209235
9501309	9302208
9501309	9302240
9501309	9305306
9501309	9403383
201238	4243
201238	7021
201238	11104
201238	103045
201238	105001
201238	9403364
9404231	9203203
9404231	9211211
105020	2267
105020	7198
105020	102194
105020	9702274
210184	9255
210184	106012
210184	108257
210184	9305250
210184	9603249
210184	9604317
210184	9611433
210184	9704207
210184	9803316
210184	9811253
210184	9911381
206114	8191
206114	11002
206114	101032
206114	101051
206114	104052
206114	110215
206114	201195
206114	9410404
206114	9606399
206114	9611213
206114	9803393
206114	9803445
206114	9903282
206114	9907231
206114	9907512
206114	9912439
202230	4053
202230	106315
202230	111027
202230	111134
202230	112054
202230	9411237
202230	9803315
202230	9804398
202230	9807344
202230	9811291
202230	9811350
202230	9902263
202230	9904220
202230	9905221
202230	9905353
202230	9910255
9807242	9403264
9807242	9606362
9807242	9707377
9807242	9710510
9329	7266
9329	9205234
9329	9212278
9329	9310320
9329	9403203
9329	9403338
9329	9412385
9329	9504292
9329	9504312
9329	9507238
9329	9601243
9329	9605377
9329	9606383
9329	9609467
9329	9908508
9329	9911212
111173	9410411
111173	9501232
111173	9603218
111173	9801352
111173	9801377
111173	9804432
111173	9805245
111173	9809567
111173	9908304
301173	205156
301173	9810446
9904294	9709499
9904294	9805268
9904294	9811425
6221	9206222
6221	9206225
6221	9206236
6221	9207249
6221	9209255
6221	9304315
6221	9305258
6221	9306267
6221	9306323
6221	9307221
6221	9307262
6221	9401310
6221	9402319
6221	9403224
6221	9403390
6221	9406402
6221	9407203
6221	9409231
6221	9409304
6221	9411280
6221	9501249
6221	9502393
6221	9505206
6221	9506445
6221	9602385
6221	9605328
6221	9702440
6221	9706238
6221	9709297
6221	9711287
6221	9712368
6221	9802302
6221	9806472
6221	9809352
9511283	9401237
9703323	9510298
9712326	9505422
9712326	9506318
9712326	9509269
9712326	9610312
9802385	9208254
9802385	9301249
9802385	9310376
9802385	9406386
9802385	9407339
9802385	9411365
9802385	9505329
9802385	9508409
9802385	9510202
9802385	9511315
9802385	9601276
9802385	9602223
9802385	9608413
9802385	9701235
9802385	9705286
9802385	9707223
9802385	9708349
205291	11215
205291	103267
205291	106184
205291	111237
205291	111403
205291	204323
205291	205017
205291	9308241
205291	9605286
205291	9805234
205291	9806404
205291	9904205
9406434	9304225
9406434	9307247
9406434	9308246
9406434	9308262
9406434	9309217
9811324	9710431
205119	2082
205119	101140
205119	101265
205119	9401258
205119	9403244
205119	9507237
205119	9507456
205119	9511318
205119	9710398
205119	9812357
205119	9905453
205119	9908288
205119	9910284
207173	7359
207173	102221
207173	105334
207173	110325
207173	9403256
207173	9506245
207173	9509348
207173	9509353
207173	9605302
207173	9606293
207173	9610276
207173	9704342
207173	9706373
207173	9711236
207173	9711277
207173	9711442
207173	9711486
207173	9801278
207173	9802290
207173	9803283
207173	9807434
207173	9812311
207173	9901281
111148	9151
111148	101143
111148	103171
111148	9503462
111148	9601379
111148	9905356
9909525	9908327
4112	9410304
4112	9605264
4112	9702443
4112	9706224
4112	9709203
4112	9710385
9904381	9212305
9904381	9409458
9904381	9603227
9904381	9603368
9904381	9610272
9904381	9703330
9904381	9705282
9904381	9705442
9904381	9707213
9904381	9708416
9904381	9803257
9904381	9805242
9904381	9806315
9904381	9806334
9904381	9807424
9904381	9809552
106032	9302213
203026	9605215
203026	9701345
203026	9705263
203026	9708247
203026	9709367
301175	5078
301175	5273
301175	7238
301175	111468
301175	207311
301175	9401258
301175	9503291
301175	9902479
301175	9907231
2244	9608210
2244	9707323
2244	9812309
6013	9312350
6013	9602419
6013	9802273
6013	9902441
6126	4215
6126	9508325
6126	9905477
6126	9907487
9907364	9309210
9907364	9509257
9907364	9509364
9907364	9806312
12146	9809308
12146	9809575
12146	9906318
9305	8032
9305	9703240
9305	9703454
204019	9301293
209076	202155
209076	207113
9604447	9512343
9604447	9602373
211309	3072
211309	6027
211309	8245
211309	108182
211309	109035
211309	111326
211309	201287
211309	202122
211309	203180
211309	205349
211309	209301
211309	9402241
211309	9411390
211309	9505359
211309	9505385
211309	9506262
211309	9508275
211309	9509327
211309	9511221
211309	9602326
211309	9604341
211309	9610229
211309	9706242
211309	9803255
211309	9805259
211309	9904336
211309	9906311
211309	9911214
101021	11014
101021	9803315
101021	9804398
9809361	9703317
212235	108248
212235	209212
212235	9707202
212235	9904430
212235	9909405
301086	2004
301086	108098
301086	111299
301086	9802238
301086	9803333
301086	9805346
301086	9805473
301086	9809426
301086	9905242
301086	9908257
3211	1127
3211	9606399
3211	9703302
3211	9803387
3211	9803445
3211	9806404
3211	9903282
3211	9906402
3211	9907231
9509317	9308263
9509317	9310316
9509317	9311285
9509317	9312264
9509317	9409212
9907247	9212235
9907247	9212248
9907247	9303251
9907247	9403403
9907247	9404201
9907247	9404292
9907247	9405424
9907247	9406285
9907247	9408262
9907247	9408276
9907247	9409434
9907247	9410218
9907247	9410360
9907247	9411334
9907247	9502313
9907247	9504256
9907247	9507380
9907247	9508280
9907247	9508379
9907247	9508406
9907247	9510408
9907247	9603208
9907247	9605214
9907247	9605288
9907247	9612286
9907247	9612291
9907247	9702376
9907247	9703414
9907247	9704360
9907247	9704416
9907247	9708207
9907247	9708426
9907247	9710463
9907247	9711263
9907247	9801333
9907247	9804460
9907247	9805215
9907247	9809291
9907247	9811513
9907247	9902327
9907247	9902373
9907247	9902376
9907247	9903513
9907247	9905269
9907247	9905337
4090	3007
4090	9502237
4090	9505248
4090	9506416
4090	9511288
4090	9604343
4090	9606388
4090	9609342
4090	9610374
4090	9611277
4090	9704238
4090	9704275
4090	9704339
4090	9706280
4090	9707435
4090	9709395
4090	9711517
4090	9803335
4090	9809464
4090	9810232
4090	9908451
209163	8078
209163	111258
209163	9412201
209163	9711308
209163	9802241
209163	9803313
209163	9803453
209163	9804211
301188	7084
301188	105327
301188	201038
301188	9402210
301188	9503356
301188	9709254
301188	9712318
301188	9804335
9311275	9305245
6289	9605373
9611234	9610316
9512257	9301233
9512257	9311242
9512257	9402214
9110	2295
9110	9009
9110	9508408
9110	9602265
9110	9603202
9110	9604425
9110	9608277
9110	9804204
9110	9807443
9110	9901445
9110	9903293
9110	9906300
6330	9511423
6330	9805459
302135	6154
302135	7289
302135	7294
302135	7362
302135	102227
302135	102241
302135	105129
302135	108030
302135	110215
302135	111164
302135	201114
302135	201127
302135	201195
302135	201206
302135	207004
302135	208096
302135	208115
302135	210369
302135	211141
302135	211144
302135	211412
302135	302104
302135	9302240
302135	9302272
302135	9408366
302135	9605317
302135	9610541
302135	9611272
302135	9705240
302135	9706430
302135	9707448
302135	9806404
302135	9807241
302135	9807330
302135	9808286
302135	9902483
302135	9903442
302135	9907472
210369	7289
210369	102227
210369	102241
210369	201114
210369	201206
210369	207004
210369	208096
210369	208115
210369	208262
210369	9302272
210369	9305279
210369	9504378
210369	9705240
210369	9803445
210369	9807241
210369	9808286
210369	9902483
210369	9907231
9812329	9508325
9812329	9608210
208064	108010
104249	1189
104249	5152
104249	6129
104249	6147
104249	7182
104249	8207
104249	8208
104249	9237
104249	12232
104249	101269
104249	103099
104249	9303247
104249	9306220
104249	9309333
104249	9602375
104249	9606355
104249	9610451
104249	9709264
104249	9711395
104249	9711396
104249	9804403
104249	9812287
104249	9904353
104249	9906346
104249	9906443
104249	9912221
302140	1268
302140	3307
302140	5310
302140	6123
302140	10017
302140	10306
302140	11176
302140	104038
302140	104039
302140	104108
302140	105334
302140	106112
302140	108239
302140	110215
302140	110325
302140	111359
302140	203258
302140	204025
302140	207173
302140	207227
302140	209111
302140	9405296
302140	9505417
302140	9509348
302140	9602320
302140	9606427
302140	9702287
302140	9703445
302140	9704267
302140	9707390
302140	9711427
302140	9802290
302140	9803389
302140	9803488
302140	9804354
302140	9806428
302140	9806506
302140	9807264
302140	9807513
302140	9811268
302140	9901281
302140	9903358
302140	9904457
302140	9905377
207166	6114
207166	11014
207166	110217
207166	9403290
207166	9803315
207166	9803466
207166	9806292
207166	9905221
207166	9907447
207166	9909255
5002	9603208
5002	9703256
5002	9901226
9904424	9701265
9501330	9305315
9608372	9204215
9608372	9204225
9608372	9205240
9608372	9209232
9608372	9209250
9608372	9301258
9608372	9303320
9608372	9306242
9608372	9307344
9608372	9310371
9608372	9311227
9608372	9403268
9608372	9403338
9608372	9409369
9608372	9410326
9608372	9412367
9608372	9412385
9608372	9501394
9608372	9503445
9608372	9505383
9608372	9507368
9608372	9507376
9308207	9302248
9308207	9303255
9809271	9207234
9809271	9209220
9809271	9209292
9809271	9302224
9809271	9302318
9809271	9304216
9809271	9305282
9809271	9307208
9809271	9308309
9809271	9309219
9809271	9312272
9809271	9401262
9809271	9404227
9809271	9408217
9809271	9504279
9809271	9505326
9809271	9506380
9809271	9508249
9809271	9510252
9809271	9511275
9809271	9512366
9809271	9606261
9809271	9608241
9809271	9701301
9809271	9704232
9909488	9309289
9909488	9604383
9909488	9607210
9909488	9706347
9909488	9709432
9909488	9710539
9909488	9807263
9909488	9807462
9909488	9812459
9909488	9901281
9909488	9902236
9909488	9907241
9909488	9908528
9307246	9211227
208060	1151
208060	106354
208060	205065
208060	206291
208060	9511363
208060	9807464
208060	9907386
208060	9911338
9811424	9401258
9811424	9412294
9811424	9505282
9811424	9605369
9811424	9609246
9510214	9310236
9510214	9501206
9510214	9503477
9510214	9504229
9901417	9411342
9901417	9605382
9901417	9608206
9901417	9610292
9901417	9612208
9901417	9702360
9901417	9705464
9901417	9711313
9901417	9801448
211407	2033
211407	108117
211407	112102
211407	9803279
211407	9803420
211407	9807501
211407	9810457
103285	3135
103285	10287
103285	9312226
103285	9501375
103285	9508379
103285	9509409
103285	9709415
103285	9803216
103285	9909500
9609494	9506434
9609494	9606224
211031	5003
211031	103314
211031	105242
211031	201048
211031	9507380
211031	9710463
211031	9905337
12028	2178
12028	3306
12028	9262
12028	11014
12028	9304240
12028	9704276
12028	9708310
12028	9803315
12028	9803466
12028	9804398
12028	9807344
12028	9811291
12028	9811337
12028	9811350
12028	9903315
12028	9906400
12028	9908254
12028	9910456
210253	10338
210253	105053
210253	107081
210253	107101
210253	112109
210253	203031
210253	206121
210253	9410404
210253	9507461
210253	9511292
210253	9511402
210253	9607485
210253	9803445
210253	9806332
210253	9905443
210253	9906230
210253	9909397
210253	9912516
9802261	9703253
111119	7309
111119	107038
111119	9705477
111119	9903388
9612392	9402241
9612392	9505359
9612392	9508275
9612392	9509327
9612392	9510312
9612392	9610229
9612392	9612245
9909343	9712415
9909343	9712517
9909343	9808257
9909343	9902302
9909343	9904404
211285	110333
9910507	9501390
9910507	9612314
9910507	9705377
9910507	9705442
9910507	9804232
9910507	9805207
9910507	9805494
9910507	9811328
9910507	9903476
9612432	9203211
9612432	9209252
9612432	9306210
9612432	9311329
9612432	9403320
9612432	9412347
9612432	9509313
9612432	9601205
9612432	9606287
9612432	9608410
9612432	9608429
9612432	9609256
9912348	9704283
9912348	9711240
9912348	9802405
9912348	9811404
9912348	9811406
9912348	9902427
9912348	9908395
201276	7218
201276	7248
201276	10017
201276	11215
201276	9405250
201276	9503290
201276	9512406
201276	9802357
201276	9802432
201276	9806356
201276	9806404
201276	9806513
201276	9808426
201276	9901442
201276	9907231
107028	4014
107028	9170
107028	10060
107028	12009
107028	101128
107028	102069
107028	104124
107028	104285
107028	105268
107028	107142
107028	9604383
107028	9605214
107028	9610420
107028	9706347
107028	9709432
107028	9710539
107028	9712494
107028	9802350
107028	9807263
107028	9807297
107028	9902236
107028	9904404
107028	9907241
107028	9907317
107028	9908528
9604433	9310245
9604433	9403374
9604433	9411244
9911443	9308347
9911443	9405214
9911443	9502415
9911443	9509316
9911443	9603343
9911443	9603409
9911443	9607241
9911443	9612268
9911443	9707511
9911443	9708443
9911443	9710434
9911443	9902321
9501219	9205230
9501219	9305205
9501219	9404308
9506362	9204213
9506362	9308292
9506362	9308325
9506362	9411272
9506362	9504307
211295	2138
211295	5269
211295	110215
211295	202132
211295	9407370
211295	9409393
211295	9507442
211295	9512328
211295	9710416
211295	9801442
211295	9803250
211295	9910395
105198	9401310
105198	9406373
105198	9501383
208051	203175
208051	9506375
208051	9604294
208051	9607428
9084	8291
9084	9212246
9084	9302225
9084	9302240
9084	9411386
9084	9505355
9084	9609213
9084	9703305
9084	9703358
9084	9703359
9084	9708350
9084	9709360
9084	9802431
9084	9809411
9084	9812415
9084	9812492
9084	9905276
9084	9905424
210228	9403398
210228	9811493
210228	9901206
210228	9910213
209237	101305
209237	104259
209237	105240
209237	108084
209237	109093
209237	109122
209237	110277
209237	207005
209237	208031
209237	9402210
209237	9711287
209237	9804227
209237	9804241
209237	9907240
211365	106219
211365	106295
211365	111052
211365	111163
211365	112186
211365	205174
211365	209337
211365	9910333
205174	10338
205174	106219
205174	106295
205174	107119
205174	108060
205174	108264
205174	109106
205174	109242
205174	109287
205174	110382
205174	111099
205174	112061
205174	112247
205174	201139
205174	201248
205174	202081
205174	203154
205174	204218
205174	9803315
205174	9804398
205174	9807344
9908348	9212212
9908348	9403276
9908348	9503351
9908348	9509239
9908348	9604360
9908348	9608438
9908348	9609245
9908348	9709452
9908348	9709499
9908348	9804240
9908348	9805268
9908348	9812385
9803392	9409308
9803392	9509366
9803392	9704408
112093	4243
112093	5073
112093	7021
112093	11104
112093	103045
112093	105001
112093	9403364
112093	9606297
112093	9707296
112093	9807482
112093	9810537
211298	206264
211298	9601308
211298	9610433
211298	9707338
211298	9804296
9709370	9411220
9709370	9611399
5294	9711426
5294	9806412
5294	9905437
5294	9911400
5294	9911454
5294	9912288
5294	9912322
9906534	9209213
9906534	9308274
9906534	9401270
9906534	9402342
9906534	9403230
9906534	9405218
9906534	9502298
9906534	9502384
9906534	9512336
9906534	9512367
9906534	9606230
9906534	9606253
9906534	9607426
9906534	9608480
9906534	9701289
9906534	9701321
9906534	9704222
9906534	9711251
9906534	9802241
9906534	9809485
9906534	9809510
9906534	9812465
9906534	9812521
9906534	9901386
9906534	9902332
9906534	9904373
9906534	9905373
9906534	9906339
9906534	9906406
9906534	9906495
211377	2279
211377	3129
211377	6041
211377	8143
211377	10195
211377	11142
211377	11143
211377	101278
211377	104199
211377	104273
211377	108115
211377	110346
211377	110391
211377	111047
211377	111465
211377	112169
211377	203032
211377	203091
211377	204002
211377	209158
211377	9306320
211377	9803466
211377	9806292
211377	9811291
211377	9811350
211377	9811428
211377	9811448
211377	9902467
211377	9903417
211377	9905221
211377	9905417
211377	9906234
211377	9906266
211377	9907218
211377	9907355
211377	9907362
211377	9908530
211377	9909255
211377	9911252
211377	9911262
211377	9911293
211377	9911294
211377	9911323
211377	9911421
211377	9912408
211377	9912498
9912285	9505373
111423	3168
111423	6201
111423	9803462
111423	9905247
9711271	9508233
9711271	9611295
9711271	9702210
9711271	9704398
9711271	9709384
302113	102023
302113	9507401
302113	9912297
210230	4038
210230	201002
210230	205082
210230	205303
210230	9310332
210230	9401319
210230	9409225
210230	9502330
210230	9611347
210230	9611422
210230	9707517
210230	9904216
210230	9906356
210230	9910211
210230	9910279
9712274	9403257
9712274	9505340
9712274	9704283
5107	9904389
209282	11081
209282	207168
209282	208012
209282	208142
209282	208164
209282	209061
209282	9207279
209282	9508258
209282	9511378
209282	9607405
209282	9710473
9510444	9212278
9510444	9301268
9510444	9303320
9510444	9304223
9510444	9308333
9510444	9405313
9510444	9412367
9510444	9505201
9510444	9506319
302026	4032
302026	11074
302026	102320
302026	104148
302026	109119
302026	202058
302026	202063
302026	202068
302026	205014
302026	211134
302026	211462
302026	212093
302026	9305276
302026	9501269
302026	9506271
302026	9603430
302026	9607201
302026	9703241
302026	9709494
302026	9710289
302026	9711363
302026	9802387
302026	9807442
302026	9810543
302026	9904285
302026	9909332
212296	3233
212296	5108
212296	7014
212296	12108
212296	101225
212296	106012
212296	110075
212296	202231
212296	205208
212296	206306
212296	207224
212296	9603249
212296	9704207
212296	9706344
212296	9805380
212296	9806305
212296	9807358
212296	9809483
212296	9812448
212296	9903520
212296	9910310
212296	9912364
9604389	9208243
9604389	9209215
9604389	9305204
9604389	9311214
9604389	9311281
9604389	9502210
102294	9299
102294	9605273
102294	9808205
8213	1083
8213	2262
8213	3267
8213	4072
8213	4091
8213	4214
8213	6224
8213	6238
8213	9403290
8213	9607383
8213	9608233
8213	9707434
8213	9803315
8213	9804398
8213	9805510
8213	9808344
8213	9811323
8213	9811378
8213	9812397
8213	9812489
8213	9903422
8213	9904203
8213	9904267
8213	9908305
8213	9911499
8213	9912343
9303242	9206233
9303242	9208247
9702259	9504221
302086	11254
302086	110277
302086	203166
302086	204290
302086	211136
302086	211299
302086	9411310
302086	9907240
302086	9911505
301083	212327
204053	11071
204053	9303264
204053	9406267
204053	9503473
204053	9507342
204053	9803316
204053	9807255
9907534	9403224
9907534	9604431
9907534	9712318
9907534	9906519
109270	11121
109270	12101
109270	102255
109270	102304
109270	102312
109270	104181
109270	104304
109270	105267
109270	107177
109270	9802445
109270	9805219
109270	9811353
1187	9510300
1187	9602392
1187	9907573
9803495	9405414
9803495	9406315
9803495	9407339
9803495	9410404
9803495	9502270
9803495	9506378
9803495	9508232
9803495	9512248
9803495	9601349
9803495	9603266
9803495	9603400
9803495	9605295
9803495	9605417
9803495	9608433
9803495	9609296
9803495	9702273
9803495	9707344
9803495	9707424
9803495	9707466
9803495	9802350
101135	1169
101135	2036
101135	3181
101135	4119
101135	10153
101135	9508223
101135	9602226
101135	9806351
101135	9808312
101135	9809306
101135	9906395
101135	9906419
101135	9910301
9501239	206003
9501239	9209257
9501239	9301295
9501239	9401218
9501239	9403339
9501239	9406311
9501239	9406406
9501239	9407211
9501239	9411430
9501239	9412373
1223	9509271
1223	9910493
9408385	9207214
9408385	9304225
9408385	9307247
9408385	9307291
9408385	9308246
9408385	9308262
9408385	9311339
9408385	9402360
9408385	9908363
203142	3141
203142	4035
203142	6260
203142	12279
203142	9308292
203142	9308325
203142	9407248
203142	9502417
203142	9503303
203142	9510204
203142	9708226
203142	9801271
203142	9802285
203142	9807278
203142	9809453
203142	9907290
203142	9909467
9402261	9212203
9910487	9501232
